2.940985e-05 2.940985e-05 1.371690e-01
2.953976e-05 2.953976e-05 1.380881e-01
2.968695e-05 2.968695e-05 3.896371e-02
2.981360e-05 2.981360e-05 -7.547840e-02
2.993571e-05 2.993571e-05 -1.424163e-01
3.006645e-05 3.006645e-05 -1.241770e-01
3.023046e-05 3.023046e-05 5.976827e-04
3.035916e-05 3.035916e-05 1.073184e-01
3.049637e-05 3.049637e-05 1.446841e-01
3.062427e-05 3.062427e-05 8.635701e-02
3.075352e-05 3.075352e-05 -2.754031e-02
3.087325e-05 3.087325e-05 -1.212748e-01
3.099837e-05 3.099837e-05 -1.496857e-01
3.113996e-05 3.113996e-05 -7.963843e-02
3.126716e-05 3.126716e-05 3.540234e-02
3.138526e-05 3.138526e-05 1.236911e-01
3.151070e-05 3.151070e-05 1.440841e-01
3.165314e-05 3.165314e-05 6.591004e-02
3.177955e-05 3.177955e-05 -4.912260e-02
3.189583e-05 3.189583e-05 -1.311772e-01
3.202504e-05 3.202504e-05 -1.426916e-01
3.216880e-05 3.216880e-05 -5.452656e-02
3.229536e-05 3.229536e-05 6.101151e-02
3.241446e-05 3.241446e-05 1.368620e-01
3.254423e-05 3.254423e-05 1.346619e-01
3.269296e-05 3.269296e-05 3.220980e-02
3.281962e-05 3.281962e-05 -8.135099e-02
3.294316e-05 3.294316e-05 -1.449210e-01
3.307443e-05 3.307443e-05 -1.208344e-01
3.324522e-05 3.324522e-05 1.228785e-02
3.337458e-05 3.337458e-05 1.145878e-01
3.351055e-05 3.351055e-05 1.409120e-01
3.363935e-05 3.363935e-05 7.339354e-02
3.376528e-05 3.376528e-05 -3.974913e-02
3.388318e-05 3.388318e-05 -1.280289e-01
3.401091e-05 3.401091e-05 -1.487551e-01
3.415408e-05 3.415408e-05 -6.927113e-02
3.428116e-05 3.428116e-05 4.682566e-02
3.439757e-05 3.439757e-05 1.286336e-01
3.452553e-05 3.452553e-05 1.396439e-01
3.466884e-05 3.466884e-05 5.193002e-02
3.479501e-05 3.479501e-05 -6.300445e-02
3.491503e-05 3.491503e-05 -1.390446e-01
3.504522e-05 3.504522e-05 -1.360208e-01
3.519535e-05 3.519535e-05 -3.170706e-02
3.532237e-05 3.532237e-05 8.196531e-02
3.544562e-05 3.544562e-05 1.440464e-01
3.557679e-05 3.557679e-05 1.183802e-01
3.574903e-05 3.574903e-05 -1.647002e-02
3.587837e-05 3.587837e-05 -1.172454e-01
3.601384e-05 3.601384e-05 -1.407573e-01
3.614335e-05 3.614335e-05 -7.068556e-02
3.626908e-05 3.626908e-05 4.275175e-02
3.638657e-05 3.638657e-05 1.293773e-01
3.651490e-05 3.651490e-05 1.475650e-01
3.665833e-05 3.665833e-05 6.543804e-02
3.678532e-05 3.678532e-05 -5.068797e-02
3.690115e-05 3.690115e-05 -1.303937e-01
3.703011e-05 3.703011e-05 -1.384544e-01
3.717380e-05 3.717380e-05 -4.779828e-02
3.729995e-05 3.729995e-05 6.696878e-02
3.742085e-05 3.742085e-05 1.407492e-01
3.755129e-05 3.755129e-05 1.333338e-01
3.770533e-05 3.770533e-05 2.290022e-02
3.783295e-05 3.783295e-05 -8.950031e-02
3.795748e-05 3.795748e-05 -1.453155e-01
3.808913e-05 3.808913e-05 -1.108606e-01
3.827274e-05 3.827274e-05 3.567614e-02
3.840212e-05 3.840212e-05 1.265388e-01
3.853701e-05 3.853701e-05 1.324409e-01
3.866701e-05 3.866701e-05 4.928367e-02
3.879115e-05 3.879115e-05 -6.364688e-02
